TITLE		= "tecplotausgabe"
VARIABLES	= "X"
"Y"
"u_x"
"u_y"
"v_x"
"v_y"
"vf_x"
"vf_y"
"p"
"Op"
"SIG11"
"SIG22"
"SIG12"
"EPS11"
"EPS22"
"EPS12"
"N_S"

ZONE T	="+4.3300000E+02"
N=1653, E= 510, F=FEPOINT, ET=Quadrilateral
+7.5000000E+00 +7.5000000E+01 -1.4851606E-02 +6.4859550E-02 -1.9265572E-17 +6.5853029E-17 -2.1680077E-17 +1.4807868E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 +1.5833723E-09 +5.2342039E-09 -1.9802142E-03 +8.6479398E-04 +2.2909774E-16 +1.7018933E-01 
+6.0000000E+00 +7.5000000E+01 -1.1881285E-02 +6.4859550E-02 -1.0685959E-17 +6.9356767E-17 -1.0544347E-17 +1.5435749E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -3.6359245E-09 +5.1575965E-09 -1.9802142E-03 +8.6479398E-04 +2.2574468E-16 +1.7018933E-01 
+6.0000000E+00 +7.3521880E+01 -1.1881285E-02 +6.3581281E-02 -1.5640962E-17 +7.2945912E-17 -1.6577236E-17 +1.5972941E-16 +5.1662358E-11 +1.6965037E-02 -6.5000000E+04 +8.8532901E-09 +2.1789012E-07 -1.9802142E-03 +8.6479398E-04 +9.5369104E-15 +1.7018933E-01 
+7.5000000E+00 +7.3520000E+01 -1.4851606E-02 +6.3579655E-02 -1.4625435E-17 +7.1537989E-17 -1.8030677E-17 +1.5537589E-16 +5.0409151E-11 +1.6965037E-02 -6.5000000E+04 -4.8988032E-09 +2.2317899E-07 -1.9802142E-03 +8.6479398E-04 +9.7684006E-15 +1.7018933E-01 
+6.7500000E+00 +7.5000000E+01 -1.3366446E-02 +6.4859550E-02 -1.6136556E-17 +6.8529651E-17 -1.9539838E-17 +1.5183432E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -2.7998115E-10 +4.1094899E-09 -1.9802142E-03 +8.6479398E-04 +1.7986973E-16 +1.7018933E-01 
+6.0000000E+00 +7.4260940E+01 -1.1881285E-02 +6.4220415E-02 -1.5134195E-17 +7.0085435E-17 -1.4519605E-17 +1.5398129E-16 +2.5831179E-11 +1.6965037E-02 -6.5000000E+04 +3.8401544E-09 +1.1456059E-07 -1.9802142E-03 +8.6479398E-04 +5.0142432E-15 +1.7018933E-01 
+6.7500000E+00 +7.3520940E+01 -1.3366446E-02 +6.3580468E-02 -1.7257831E-17 +5.8998941E-17 -1.8635231E-17 +1.4354240E-16 +5.1035755E-11 +1.6965037E-02 -6.5000000E+04 +2.4351412E-09 +2.2235991E-07 -1.9802142E-03 +8.6479398E-04 +9.7325502E-15 +1.7018933E-01 
+7.5000000E+00 +7.4260000E+01 -1.4851606E-02 +6.4219602E-02 -1.7283931E-17 +6.9796569E-17 -1.5246902E-17 +1.5198307E-16 +2.5204576E-11 +1.6965037E-02 -6.5000000E+04 -2.1677835E-09 +1.1699716E-07 -1.9802142E-03 +8.6479398E-04 +5.1208905E-15 +1.7018933E-01 
+4.5000000E+00 +7.5000000E+01 -8.9109638E-03 +6.4859550E-02 -1.3405521E-17 +6.7127204E-17 -1.2485560E-17 +1.5158651E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -8.7466772E-09 +5.2418019E-09 -1.9802142E-03 +8.6479398E-04 +2.2943030E-16 +1.7018933E-01 
+4.5000000E+00 +7.3523760E+01 -8.9109638E-03 +6.3582906E-02 -8.8102294E-18 +6.5176855E-17 -7.0892745E-18 +1.5252665E-16 +5.1666791E-11 +1.6965037E-02 -6.5000000E+04 +2.1244617E-08 +1.8746667E-07 -1.9802142E-03 +8.6479398E-04 +8.2052954E-15 +1.7018933E-01 
+5.2500000E+00 +7.5000000E+01 -1.0396124E-02 +6.4859550E-02 -1.3084059E-17 +6.9313243E-17 -1.1333799E-17 +1.5422857E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -6.6938897E-09 +4.3544900E-09 -1.9802142E-03 +8.6479398E-04 +1.9059323E-16 +1.7018933E-01 
+4.5000000E+00 +7.4261880E+01 -8.9109638E-03 +6.4221228E-02 -9.6184331E-18 +7.9510581E-17 -9.3135518E-18 +1.6393459E-16 +2.5833396E-11 +1.6965037E-02 -6.5000000E+04 +8.9042781E-09 +9.8769729E-08 -1.9802142E-03 +8.6479398E-04 +4.3230875E-15 +1.7018933E-01 
+5.2500000E+00 +7.3522820E+01 -1.0396124E-02 +6.3582093E-02 -1.3559843E-17 +6.6489200E-17 -1.4661063E-17 +1.5213775E-16 +5.1664575E-11 +1.6965037E-02 -6.5000000E+04 +1.5793637E-08 +2.0423397E-07 -1.9802142E-03 +8.6479398E-04 +8.9391893E-15 +1.7018933E-01 
+3.0000000E+00 +7.5000000E+01 -5.9406426E-03 +6.4859550E-02 -5.8310145E-18 +6.9451863E-17 -5.5949028E-18 +1.5621453E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -1.0772272E-08 +3.6967465E-09 -1.9802142E-03 +8.6479398E-04 +1.6180421E-16 +1.7018933E-01 
+3.0000000E+00 +7.3525650E+01 -5.9406426E-03 +6.3584541E-02 -6.7842202E-18 +7.2745530E-17 -4.8248631E-18 +1.6190501E-16 +5.3069117E-11 +1.6965037E-02 -6.5000000E+04 +3.0599228E-08 +1.3688376E-07 -1.9802142E-03 +8.6479398E-04 +5.9913140E-15 +1.7018933E-01 
+3.7500000E+00 +7.5000000E+01 -7.4258032E-03 +6.4859550E-02 -1.1496952E-17 +7.5339828E-17 -1.1771885E-17 +1.6120093E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -9.1850380E-09 +3.7779528E-09 -1.9802142E-03 +8.6479398E-04 +1.6535856E-16 +1.7018933E-01 
+3.0000000E+00 +7.4262820E+01 -5.9406426E-03 +6.4222041E-02 -6.5103421E-18 +6.4735539E-17 -4.4481486E-18 +1.5157169E-16 +2.6534558E-11 +1.6965037E-02 -6.5000000E+04 +1.3612041E-08 +7.2209352E-08 -1.9802142E-03 +8.6479398E-04 +3.1605569E-15 +1.7018933E-01 
+3.7500000E+00 +7.3524710E+01 -7.4258032E-03 +6.3583728E-02 -7.5419652E-18 +6.6208846E-17 -5.6414512E-18 +1.5322626E-16 +5.2367954E-11 +1.6965037E-02 -6.5000000E+04 +2.7183501E-08 +1.6321147E-07 -1.9802142E-03 +8.6479398E-04 +7.1436608E-15 +1.7018933E-01 
+1.5000000E+00 +7.5000000E+01 -2.9703213E-03 +6.4859550E-02 -6.8721587E-18 +6.8014689E-17 -7.5154871E-18 +1.5888916E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -1.3537899E-08 +1.8998127E-09 -1.9802142E-03 +8.6479398E-04 +8.3153578E-17 +1.7018933E-01 
+1.5000000E+00 +7.3527530E+01 -2.9703213E-03 +6.3586167E-02 +7.7999196E-19 +5.7770102E-17 +2.2914255E-18 +1.4836014E-16 +5.6472694E-11 +1.6965037E-02 -6.5000000E+04 +3.5846720E-08 +7.2205196E-08 -1.9802142E-03 +8.6479398E-04 +3.1603750E-15 +1.7018933E-01 
+2.2500000E+00 +7.5000000E+01 -4.4554819E-03 +6.4859550E-02 -7.5040716E-18 +7.0206637E-17 -9.4741559E-18 +1.5979851E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -1.1484765E-08 +2.2969834E-09 -1.9802142E-03 +8.6479398E-04 +1.0053749E-16 +1.7018933E-01 
+1.5000000E+00 +7.4263760E+01 -2.9703213E-03 +6.4222854E-02 -1.5247418E-18 +6.0851571E-17 +1.0085281E-18 +1.5408355E-16 +2.8236347E-11 +1.6965037E-02 -6.5000000E+04 +1.5783077E-08 +3.8063127E-08 -1.9802142E-03 +8.6479398E-04 +1.6659986E-15 +1.7018933E-01 
+2.2500000E+00 +7.3526590E+01 -4.4554819E-03 +6.3585354E-02 -7.0218948E-19 +6.6941797E-17 +4.2555450E-18 +1.5513764E-16 +5.4770906E-11 +1.6965037E-02 -6.5000000E+04 +3.5242697E-08 +1.0522166E-07 -1.9802142E-03 +8.6479398E-04 +4.6054846E-15 +1.7018933E-01 
+0.0000000E+00 +7.5000000E+01 +0.0000000E+00 +6.4859550E-02 +0.0000000E+00 +7.2368676E-17 +8.5303797E-19 +1.6522490E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -1.6254618E-08 -1.2548559E-09 -1.9802142E-03 +8.6479398E-04 -5.4924236E-17 +1.7018933E-01 
+0.0000000E+00 +7.3529410E+01 +0.0000000E+00 +6.3587792E-02 +0.0000000E+00 +7.2068086E-17 +2.9244497E-18 +1.6355706E-16 +5.7949404E-11 +1.6965037E-02 -6.5000000E+04 +3.4827425E-08 +6.1252721E-10 -1.9802142E-03 +8.6479398E-04 +2.6809922E-17 +1.7018933E-01 
+7.5000000E-01 +7.5000000E+01 -1.4851606E-03 +6.4859550E-02 -1.8880525E-18 +6.1788966E-17 -2.4353974E-18 +1.5450678E-16 +0.0000000E+00 +1.6965037E-02 -6.5000000E+04 -1.1932554E-08 +6.1903303E-10 -1.9802142E-03 +8.6479398E-04 +2.7094677E-17 +1.7018933E-01 
+0.0000000E+00 +7.4264710E+01 +0.0000000E+00 +6.4223676E-02 +0.0000000E+00 +5.3112973E-17 +1.1423801E-18 +1.4915277E-16 +2.8974702E-11 +1.6965037E-02 -6.5000000E+04 +1.3663246E-08 +3.5097199E-11 -1.9802142E-03 +8.6479398E-04 +1.5361818E-18 +1.7018933E-01 
+7.5000000E-01 +7.3528470E+01 -1.4851606E-03 +6.3586980E-02 +1.3850064E-19 +5.9757580E-17 +2.0494309E-18 +1.4906431E-16 +5.7211049E-11 +1.6965037E-02 -6.5000000E+04 +3.8493963E-08 +3.6297019E-08 -1.9802142E-03 +8.6479398E-04 +1.5886972E-15 +1.7018933E-01 
+6.0000000E+00 +7.2043760E+01 -1.1881285E-02 +6.2303011E-02 -2.3325472E-17 +6.0368522E-17 -2.2079011E-17 +1.4719523E-16 +1.0621767E-10 +1.6965037E-02 -6.5000000E+04 +3.5529686E-08 +3.8997991E-07 -1.9802142E-03 +8.6479398E-04 +1.7069169E-14 +1.7018933E-01 
+7.5000000E+00 +7.2040000E+01 -1.4851606E-02 +6.2299760E-02 -2.2942918E-17 +6.2564162E-17 -2.3145162E-17 +1.4716531E-16 +1.0378685E-10 +1.6965037E-02 -6.5000000E+04 -1.3461114E-08 +4.0458564E-07 -1.9802142E-03 +8.6479398E-04 +1.7708453E-14 +1.7018933E-01 
+6.0000000E+00 +7.2782820E+01 -1.1881285E-02 +6.2942146E-02 -1.5622253E-17 +6.5830155E-17 -1.2718554E-17 +1.5603033E-16 +7.8940013E-11 +1.6965037E-02 -6.5000000E+04 +2.1707988E-08 +3.0606827E-07 -1.9802142E-03 +8.6479398E-04 +1.3396411E-14 +1.7018933E-01 
+6.7500000E+00 +7.2041880E+01 -1.3366446E-02 +6.2301385E-02 -2.4338660E-17 +5.7348281E-17 -2.6042681E-17 +1.4109592E-16 +1.0500226E-10 +1.6965037E-02 -6.5000000E+04 +1.1947330E-08 +4.0094756E-07 -1.9802142E-03 +8.6479398E-04 +1.7549216E-14 +1.7018933E-01 
+7.5000000E+00 +7.2780000E+01 -1.4851606E-02 +6.2939707E-02 -2.1685413E-17 +6.1738994E-17 -1.8307248E-17 +1.5032837E-16 +7.7098002E-11 +1.6965037E-02 -6.5000000E+04 -9.3145383E-09 +3.1557427E-07 -1.9802142E-03 +8.6479398E-04 +1.3812483E-14 +1.7018933E-01 
+4.5000000E+00 +7.2047530E+01 -8.9109638E-03 +6.2306272E-02 -1.7479450E-17 +6.3478891E-17 -1.2903451E-17 +1.5176193E-16 +1.0781871E-10 +1.6965037E-02 -6.5000000E+04 +7.8652889E-08 +3.3360191E-07 -1.9802142E-03 +8.6479398E-04 +1.4601541E-14 +1.7018933E-01 
+4.5000000E+00 +7.2785650E+01 -8.9109638E-03 +6.2944593E-02 -1.3126392E-17 +6.9126020E-17 -9.4271234E-18 +1.6314976E-16 +7.9742751E-11 +1.6965037E-02 -6.5000000E+04 +4.8997370E-08 +2.6250137E-07 -1.9802142E-03 +8.6479398E-04 +1.1489516E-14 +1.7018933E-01 
+5.2500000E+00 +7.2045650E+01 -1.0396124E-02 +6.2304646E-02 -2.0665645E-17 +5.7743248E-17 -2.1705993E-17 +1.4301598E-16 +1.0701819E-10 +1.6965037E-02 -6.5000000E+04 +5.8871535E-08 +3.6516461E-07 -1.9802142E-03 +8.6479398E-04 +1.5983020E-14 +1.7018933E-01 
+3.0000000E+00 +7.2051290E+01 -5.9406426E-03 +6.2309523E-02 -9.8918899E-18 +5.5385263E-17 -7.8737789E-18 +1.4425973E-16 +1.1029612E-10 +1.6965037E-02 -6.5000000E+04 +1.1098705E-07 +2.4281745E-07 -1.9802142E-03 +8.6479398E-04 +1.0627964E-14 +1.7018933E-01 
+3.0000000E+00 +7.2788470E+01 -5.9406426E-03 +6.2947032E-02 -7.9828085E-18 +5.3948697E-17 -3.7059614E-18 +1.5005602E-16 +8.1682618E-11 +1.6965037E-02 -6.5000000E+04 +6.9136761E-08 +1.9136971E-07 -1.9802142E-03 +8.6479398E-04 +8.3761291E-15 +1.7018933E-01 
+3.7500000E+00 +7.2049410E+01 -7.4258032E-03 +6.2307897E-02 -1.4469394E-17 +5.4518753E-17 -1.2765948E-17 +1.4107812E-16 +1.0905742E-10 +1.6965037E-02 -6.5000000E+04 +9.7097585E-08 +2.9061828E-07 -1.9802142E-03 +8.6479398E-04 +1.2720175E-14 +1.7018933E-01 
+1.5000000E+00 +7.2055060E+01 -2.9703213E-03 +6.2312783E-02 -3.0413279E-18 +6.1706796E-17 -1.0413245E-18 +1.4997504E-16 +1.1006623E-10 +1.6965037E-02 -6.5000000E+04 +1.3121968E-07 +1.2765887E-07 -1.9802142E-03 +8.6479398E-04 +5.5875466E-15 +1.7018933E-01 
+1.5000000E+00 +7.2791290E+01 -2.9703213E-03 +6.2949471E-02 -1.8448864E-18 +6.3697746E-17 +2.4463223E-18 +1.5262900E-16 +8.3269462E-11 +1.6965037E-02 -6.5000000E+04 +8.1797033E-08 +1.0073492E-07 -1.9802142E-03 +8.6479398E-04 +4.4091026E-15 +1.7018933E-01 
+2.2500000E+00 +7.2053180E+01 -4.4554819E-03 +6.2311158E-02 -7.4818404E-18 +5.5911480E-17 -1.1816914E-17 +1.4245562E-16 +1.1018117E-10 +1.6965037E-02 -6.5000000E+04 +1.2454622E-07 +1.8680587E-07 -1.9802142E-03 +8.6479398E-04 +8.1763728E-15 +1.7018933E-01 
+0.0000000E+00 +7.2058820E+01 +0.0000000E+00 +6.2316035E-02 +0.0000000E+00 +5.3475733E-17 +6.3955166E-18 +1.4242170E-16 +1.0991977E-10 +1.6965037E-02 -6.5000000E+04 +1.3466826E-07 +4.3251490E-10 -1.9802142E-03 +8.6479398E-04 +1.8930899E-17 +1.7018933E-01 
+0.0000000E+00 +7.2794120E+01 +0.0000000E+00 +6.2951918E-02 +0.0000000E+00 +6.2630067E-17 +3.6993498E-18 +1.4823214E-16 +8.3934586E-11 +1.6965037E-02 -6.5000000E+04 +8.2874513E-08 +4.6165570E-10 -1.9802142E-03 +8.6479398E-04 +2.0206373E-17 +1.7018933E-01 
+7.5000000E-01 +7.2056940E+01 -1.4851606E-03 +6.2314409E-02 -1.4172273E-18 +6.4500259E-17 -4.7861176E-18 +1.5083587E-16 +1.0999300E-10 +1.6965037E-02 -6.5000000E+04 +1.3749272E-07 +6.4287919E-08 -1.9802142E-03 +8.6479398E-04 +2.8138408E-15 +1.7018933E-01 
+6.0000000E+00 +7.0565650E+01 -1.1881285E-02 +6.1024751E-02 -2.7649709E-17 +5.5693145E-17 -2.6429163E-17 +1.4048867E-16 +1.5882907E-10 +1.6965037E-02 -6.5000000E+04 +8.0669921E-08 +5.4694715E-07 -1.9802142E-03 +8.6479398E-04 +2.3939525E-14 +1.7018933E-01 
+7.5000000E+00 +7.0560000E+01 -1.4851606E-02 +6.1019865E-02 -2.5370506E-17 +5.8872066E-17 -2.7069557E-17 +1.4045911E-16 +1.5693601E-10 +1.6965037E-02 -6.5000000E+04 -1.9089029E-08 +5.7558995E-07 -1.9802142E-03 +8.6479398E-04 +2.5193202E-14 +1.7018933E-01 
+6.0000000E+00 +7.1304710E+01 -1.1881285E-02 +6.1663885E-02 -2.4395414E-17 +6.1906137E-17 -2.0209594E-17 +1.4898775E-16 +1.3252337E-10 +1.6965037E-02 -6.5000000E+04 +5.6972417E-08 +4.6804285E-07 -1.9802142E-03 +8.6479398E-04 +2.0485934E-14 +1.7018933E-01 
+6.7500000E+00 +7.0562820E+01 -1.3366446E-02 +6.1022303E-02 -2.6856273E-17 +6.3452998E-17 -2.9464619E-17 +1.4422986E-16 +1.5788254E-10 +1.6965037E-02 -6.5000000E+04 +3.2533160E-08 +5.6652352E-07 -1.9802142E-03 +8.6479398E-04 +2.4796370E-14 +1.7018933E-01 
+7.5000000E+00 +7.1300000E+01 -1.4851606E-02 +6.1659812E-02 -2.4750017E-17 +5.6748515E-17 -1.9395787E-17 +1.4581764E-16 +1.3036143E-10 +1.6965037E-02 -6.5000000E+04 -1.6293212E-08 +4.8917345E-07 -1.9802142E-03 +8.6479398E-04 +2.1410807E-14 +1.7018933E-01 
+4.5000000E+00 +7.0571290E+01 -8.9109638E-03 +6.1029628E-02 -2.3383398E-17 +5.8363123E-17 -1.9427689E-17 +1.4311903E-16 +1.6268850E-10 +1.6965037E-02 -6.5000000E+04 +1.6755022E-07 +4.6397823E-07 -1.9802142E-03 +8.6479398E-04 +2.0308029E-14 +1.7018933E-01 
+4.5000000E+00 +7.1309410E+01 -8.9109638E-03 +6.1667950E-02 -2.2308635E-17 +5.7103066E-17 -1.6450819E-17 +1.4946820E-16 +1.3525361E-10 +1.6965037E-02 -6.5000000E+04 +1.2156964E-07 +3.9877218E-07 -1.9802142E-03 +8.6479398E-04 +1.7454002E-14 +1.7018933E-01 
+5.2500000E+00 +7.0568470E+01 -1.0396124E-02 +6.1027189E-02 -2.4357247E-17 +5.5814921E-17 -2.0144938E-17 +1.3738998E-16 +1.6075879E-10 +1.6965037E-02 -6.5000000E+04 +1.2683833E-07 +5.0997029E-07 -1.9802142E-03 +8.6479398E-04 +2.2321071E-14 +1.7018933E-01 
+3.0000000E+00 +7.0576940E+01 -5.9406426E-03 +6.1034514E-02 -1.7134903E-17 +5.3847600E-17 -1.8025159E-17 +1.3713722E-16 +1.6506291E-10 +1.6965037E-02 -6.5000000E+04 +2.3409293E-07 +3.3608399E-07 -1.9802142E-03 +8.6479398E-04 +1.4710180E-14 +1.7018933E-01 
+3.0000000E+00 +7.1314120E+01 -5.9406426E-03 +6.1672023E-02 -1.3806042E-17 +5.6250678E-17 -1.1045901E-17 +1.4853008E-16 +1.3767951E-10 +1.6965037E-02 -6.5000000E+04 +1.7095446E-07 +2.8957742E-07 -1.9802142E-03 +8.6479398E-04 +1.2674617E-14 +1.7018933E-01 
+3.7500000E+00 +7.0574120E+01 -7.4258032E-03 +6.1032075E-02 -2.1232816E-17 +5.5793857E-17 -1.7675539E-17 +1.3723187E-16 +1.6387570E-10 +1.6965037E-02 -6.5000000E+04 +2.0465359E-07 +4.0341772E-07 -1.9802142E-03 +8.6479398E-04 +1.7657334E-14 +1.7018933E-01 
+1.5000000E+00 +7.0582590E+01 -2.9703213E-03 +6.1039400E-02 -7.8499905E-18 +5.0236284E-17 -1.1988114E-17 +1.3600994E-16 +1.6389922E-10 +1.6965037E-02 -6.5000000E+04 +2.7561685E-07 +1.7608838E-07 -1.9802142E-03 +8.6479398E-04 +7.7072751E-15 +1.7018933E-01 
+1.5000000E+00 +7.1318820E+01 -2.9703213E-03 +6.1676088E-02 -9.6157981E-18 +5.5395710E-17 -7.7175271E-18 +1.4587292E-16 +1.3698272E-10 +1.6965037E-02 -6.5000000E+04 +2.0173405E-07 +1.5201290E-07 -1.9802142E-03 +8.6479398E-04 +6.6535067E-15 +1.7018933E-01 
+2.2500000E+00 +7.0579760E+01 -4.4554819E-03 +6.1036953E-02 -1.3212644E-17 +5.8402227E-17 -1.5976266E-17 +1.4024211E-16 +1.6448106E-10 +1.6965037E-02 -6.5000000E+04 +2.5959308E-07 +2.5826123E-07 -1.9802142E-03 +8.6479398E-04 +1.1303928E-14 +1.7018933E-01 
+0.0000000E+00 +7.0588240E+01 +0.0000000E+00 +6.1044286E-02 +0.0000000E+00 +5.3703470E-17 -6.9482975E-19 +1.4060724E-16 +1.6404114E-10 +1.6965037E-02 -6.5000000E+04 +2.8631851E-07 +2.8949608E-10 -1.9802142E-03 +8.6479398E-04 +1.2671057E-17 +1.7018933E-01 
+0.0000000E+00 +7.1323530E+01 +0.0000000E+00 +6.1680161E-02 +0.0000000E+00 +6.0021759E-17 +2.0019399E-18 +1.5117119E-16 +1.3698045E-10 +1.6965037E-02 -6.5000000E+04 +2.0831914E-07 +1.8841229E-10 -1.9802142E-03 +8.6479398E-04 +8.2466845E-18 +1.7018933E-01 
+7.5000000E-01 +7.0585410E+01 -1.4851606E-03 +6.1041839E-02 -5.3720884E-18 +4.8262486E-17 -5.0461593E-18 +1.3159589E-16 +1.6397018E-10 +1.6965037E-02 -6.5000000E+04 +2.8767339E-07 +8.8648477E-08 -1.9802142E-03 +8.6479398E-04 +3.8800868E-15 +1.7018933E-01 
+6.0000000E+00 +6.9087530E+01 -1.1881285E-02 +5.9746481E-02 -3.0901734E-17 +5.4779753E-17 -2.9307466E-17 +1.3609011E-16 +2.1166844E-10 +1.6965037E-02 -6.5000000E+04 +1.4751060E-07 +7.0683205E-07 -1.9802142E-03 +8.6479398E-04 +3.0937584E-14 +1.7018933E-01 
+7.5000000E+00 +6.9080000E+01 -1.4851606E-02 +5.9739969E-02 -3.1967313E-17 +6.2612173E-17 -3.1924049E-17 +1.4025161E-16 +2.0733448E-10 +1.6965037E-02 -6.5000000E+04 -1.4963712E-08 +7.5292864E-07 -1.9802142E-03 +8.6479398E-04 +3.2955202E-14 +1.7018933E-01 
+6.0000000E+00 +6.9826590E+01 -1.1881285E-02 +6.0385616E-02 -2.5902616E-17 +5.0462869E-17 -2.0526323E-17 +1.3914597E-16 +1.8524876E-10 +1.6965037E-02 -6.5000000E+04 +1.1315007E-07 +6.2517718E-07 -1.9802142E-03 +8.6479398E-04 +2.7363603E-14 +1.7018933E-01 
+6.7500000E+00 +6.9083760E+01 -1.3366446E-02 +5.9743221E-02 -3.1025808E-17 +5.6951572E-17 -2.9630164E-17 +1.3317831E-16 +2.0950146E-10 +1.6965037E-02 -6.5000000E+04 +6.8785318E-08 +7.3634551E-07 -1.9802142E-03 +8.6479398E-04 +3.2229369E-14 +1.7018933E-01 
+7.5000000E+00 +6.9820000E+01 -1.4851606E-02 +6.0379917E-02 -2.8569194E-17 +6.0714298E-17 -2.2948389E-17 +1.4554490E-16 +1.8213525E-10 +1.6965037E-02 -6.5000000E+04 -1.7745913E-08 +6.6219939E-07 -1.9802142E-03 +8.6479398E-04 +2.8984041E-14 +1.7018933E-01 
+4.5000000E+00 +6.9095060E+01 -8.9109638E-03 +5.9752993E-02 -2.3497338E-17 +5.0916744E-17 -1.7502294E-17 +1.3159225E-16 +2.1380281E-10 +1.6965037E-02 -6.5000000E+04 +2.8946458E-07 +5.9475657E-07 -1.9802142E-03 +8.6479398E-04 +2.6032112E-14 +1.7018933E-01 
+4.5000000E+00 +6.9833180E+01 -8.9109638E-03 +6.0391315E-02 -2.2775353E-17 +5.6654816E-17 -1.7309091E-17 +1.4307458E-16 +1.8824565E-10 +1.6965037E-02 -6.5000000E+04 +2.2683405E-07 +5.2803341E-07 -1.9802142E-03 +8.6479398E-04 +2.3111682E-14 +1.7018933E-01 
+5.2500000E+00 +6.9091290E+01 -1.0396124E-02 +5.9749733E-02 -2.6711078E-17 +5.3957630E-17 -2.5956686E-17 +1.3095341E-16 +2.1273563E-10 +1.6965037E-02 -6.5000000E+04 +2.2285438E-07 +6.5631116E-07 -1.9802142E-03 +8.6479398E-04 +2.8726317E-14 +1.7018933E-01 
+3.0000000E+00 +6.9102590E+01 -5.9406426E-03 +5.9759505E-02 -1.4185202E-17 +4.8266144E-17 -1.1440247E-17 +1.2844165E-16 +2.1436043E-10 +1.6965037E-02 -6.5000000E+04 +3.9832034E-07 +4.2849073E-07 -1.9802142E-03 +8.6479398E-04 +1.8754763E-14 +1.7018933E-01 
+3.0000000E+00 +6.9839760E+01 -5.9406426E-03 +6.0397005E-02 -1.3976011E-17 +5.5772369E-17 -1.0731709E-17 +1.3868935E-16 +1.8971167E-10 +1.6965037E-02 -6.5000000E+04 +3.1425838E-07 +3.8137436E-07 -1.9802142E-03 +8.6479398E-04 +1.6692511E-14 +1.7018933E-01 
